"id","X2.hydroxyglutarate..2.HG.","X2.isopropylmalate..2.IPM.","X2.ketohexanoate..2.KH.","X2.hydroxy.2.methylbutyrate..2H2MB.","X3.hydroxyanthranilate..3.HAA.","X3.phosphoglycerate..3.PG.","X3.hydroxybutyrate..3.HB.","X3_methyl_2_oxobutyrate..3M2OB.","Anthranilate..AA.","X2.aminoadipate..AAD.","Acetyl.coA","Aconitate","Adenosine.diphosphate","Allantoin","Adenosine.monophosphate..AMP.","Arginosuccinate","Ascorbic.acid","Adenosine.triphosphate","Biotin","Glutarylcarnitine..C5.DC.","Cyclic.adenosine.monophosphate..cAMP.","Cholic.acid","Cholesteryl.sulfate..CholSO4.","Citraconic.acid","Citrate","Deoxycholate..DCA.","Erythrose.4.phosphate..E4P.","Fructose.1.6.bisphosphate..Fruc.1.6.bP.","Fructose.6.phosphate","Fumarate","Glyceraldehyde.3.phosphate..G3P.","Guanidoacetate..GAA.","Glucose","Glucose.6.phosphate","Glyceraldehyde","oxidized.glutathione..GSSG.","reduced.glutathione..GSSH.","Homocysteate..HCA.","Hydroxyisocaproate..HICA.","Inosine","Isocitrate","Kynurenic.acid","Kynurenine","Lactate","Lactulose","Malate","Malonate","Malonyl.coA","N.Acetyl.L.Ala","N.carbomyl.aspartate","Nicotinamide.Adenine.Dinucleotide..NAD.","reduced.nicotinamide.adenine.dinucleotide..NADH.","Nicotinamide.adenine.dinucleotide.phosphate..NADP.","Reduced.nicotinamide.adenine.dinucleotide.phosphate..NADPH.","Niacinamide","Oxaloacetate","p.aminobenzoate..p.AB.","Phosphoenolpyruvate..PEP.","Phenyllactic","Phenylpyruvate","Pyroglutamic.acid","Pyrophosphate","Pyruvate","Riboflavin.5..monophosphate..R5.MP.","Rhamnose","Succinate","Sucralose","Taurine","Taurodeoxycholate..TDCA.","Thymidine","Thiamine.pyrophosphate..TPP.","Tropisetron","Uridine.5..diphosphate..U5.dP.","UDP.N.acetyl.glucosamine","Uracil","Urate","Ureidopropionic.acid","Uridine","Xanthurenate..XAN.","Xanthosine"
"HF67.2",20.0320686784962,23.9567382509441,14.0564312926837,17.5680024058523,15.2890238519514,15.6710183113214,17.9524183103671,20.3038110164071,14.9534090439597,17.3266845637485,14.6466081297802,22.0137905427435,18.4606601120002,20.8832441009291,24.4213643011664,16.8586676061084,23.972805876154,17.4515957254191,20.357781542441,13.5739829606759,16.1817165272234,22.518409648652,20.4945506544433,15.293180583382,21.1951232889668,12.3180239040975,16.9126863226661,17.3852906728096,22.7418198866515,19.4726601214649,17.1783450004789,15.2355836951534,14.1392801364311,22.6941758906868,16.9492657874599,23.1187352376692,23.5044533730393,13.6405250643219,15.6162803861149,23.8355392136251,13.6824820058253,15.6810897261541,12.9390450038086,25.4966991679138,18.4098555296723,22.8557338813455,20.9952302421929,12.597264573188,16.2431866144924,14.7342484355361,20.3374865233141,19.0170903271424,15.9577559680192,16.3920368512724,16.3905984399081,18.4036846930316,13.8679241315456,15.7838609335046,13.3045737032443,11.3263584133328,13.9407106383052,18.8903151425681,12.8436511925058,15.4873132020307,15.6241076256886,22.9861773798263,11.980227625217,24.4507240561762,22.8211898599546,15.6517773273733,14.5318209688596,16.6381115434236,13.8642332382359,14.2772318242358,16.9772424813303,21.0992682989879,13.8530015937024,20.5923776736925,13.1228927492845,20.0210335742298
"HF67.3",20.7365234045696,24.7517279840797,14.7945781482791,18.2669334224466,15.5083668387406,15.7978754605646,18.3453904777329,20.8460574962105,14.9130723465497,18.6487902123994,13.7203792544319,22.5703473200774,20.2765474893638,21.5050799522007,25.2499807549917,17.9253460789335,24.7874724946871,18.7181370417423,20.879547202301,14.5204489395858,16.6438125356016,18.1067124885125,19.1662174525288,16.0556128538285,20.7303985961999,11.1928101890347,17.2972995352653,16.8984975325618,23.1547114335609,20.1545235005957,17.6382002131846,16.2712441117283,14.3951746634791,23.3293531786497,17.1894530071978,24.1208905691276,23.9362104951015,13.0183100698599,15.3932225969535,23.7589549144099,14.6671677777313,16.060619042728,12.8899110058088,26.0975267742411,18.2357923282732,23.5690283929293,21.3829638524582,14.0917480069095,16.6128153471432,15.2847178116523,21.2737467704731,19.8393348145815,16.8178374387614,16.9541755329811,16.9653781518583,18.9619399135499,13.7395965563796,15.825631807312,12.7969496169147,11.6437427369629,13.8519770194877,19.1520539679725,12.6716226963762,16.5834125103113,17.8749063422964,23.7323188650821,12.8966926113576,24.6883825384794,22.7383048755035,16.3161954578609,14.7811320294803,16.6627048074663,15.7969658080392,14.627873250908,17.643410082816,21.626410305805,14.0667162776715,20.9594277507261,13.3327733288127,20.0184504012459
"HFHS56.1",20.2314069758692,24.9102859811706,14.6148637151798,17.9043726495827,15.4580228192297,15.2943873275365,18.2387540325837,20.2137968139204,15.3457418008705,18.4395738928185,14.3188600518102,22.4695513739634,20.0612874838267,21.1868187739166,24.7623239996327,17.1818374511976,24.8646463366023,18.6412075303909,20.649444508556,14.3045512295601,16.8786896342158,16.6867478815725,20.3127825204731,15.8578552363265,20.2316968519251,11.1599946503293,17.5154001801992,17.0684375411528,23.4777060039693,19.3873789429055,17.3423356062863,15.8043310981093,14.6907736581981,23.6335077613361,17.2728055444645,24.2445255425851,24.3605046630548,13.7270966425684,15.07813305689,24.2170078060423,14.7730592326992,16.0215806116303,12.6012081939069,25.9707039618585,18.6688222654878,22.864004505721,21.4373011117473,13.2094504783323,16.8148480037955,15.3108493573861,21.1822077564149,19.1586031039722,16.7245847157433,16.5982300813846,16.5007166804125,18.3627993915285,13.873176990045,15.5155379315249,13.4234885354075,12.2921092577211,14.4419754912743,18.9163738398685,12.4694620639464,15.8607080309365,17.6295621896839,23.802965691725,12.5220152143514,25.5250513762196,22.3350923537339,15.8604015612055,15.0467830855102,16.3663692022381,15.4397747984476,15.0474985859003,17.5802434776158,22.2267393717222,14.2024756353756,20.8800833400969,13.8111961720994,19.7212395240242
"HFHS56.2",20.8093125523383,24.9999034811119,14.8341884748156,18.078756485753,15.761334066233,15.5276702080985,18.8378352036768,20.6371940110626,15.6396801988893,18.8747028280644,14.75542246327,22.1948636775092,19.4428902727647,21.1540109969025,25.2907039720732,17.0194317993181,25.1894744862491,17.1555243006413,21.6202187420421,13.7925431289621,16.771519603747,18.3852437657964,21.3600807948017,16.6263097252528,21.2311813411217,11.6904924200793,17.3205192447627,16.5892724883852,22.9999849154538,19.5395886801168,17.7545837730299,15.8287334876142,14.1203322959595,23.0029236806412,17.3063742162406,23.6376789505628,24.2179487894133,13.8669191581484,15.0380057133223,23.9784356520366,13.8983467175274,16.4577700627751,14.2255125392023,25.9599132868185,20.7940054971932,23.0950685833928,21.9206353734848,13.6390102493778,17.1416629734982,15.1329051101312,20.6328826988594,18.9676101927902,16.3240294503997,16.1078646069935,16.6477761618243,18.775204221938,14.3123772757755,16.2130119707265,14.3999619714388,12.8322375163757,14.266557415184,19.8893146446715,13.2082212708903,16.2811158202042,15.581629997806,23.77946953588,12.7771219155046,25.7394510410538,23.0688577180933,16.3442203046809,15.5759646672794,16.5860597442454,15.3377090699916,15.6004970383365,19.6441147709663,22.4766861885795,14.3697367568785,21.7058048710344,14.1775568347456,20.2176380823495
"HFHS57.1",20.3877504811453,25.1288607949006,14.6154196031945,17.7906042886121,15.9449662140677,15.7205457007521,18.7071973593393,20.7493225022516,15.5180495711107,19.1590595280933,15.3091365619368,21.9005067088615,20.3776396919268,21.608387639635,24.9842203232305,17.3161458692084,25.2524974548292,18.9085151480331,21.256593593544,14.2404748429546,17.1279677349592,17.1232702875139,21.189889319315,16.2926246474224,22.2081808481978,11.7339080187995,17.4246553198999,17.2874444589019,23.0478169289495,19.7493388881773,18.1366664605442,15.9315693758889,14.4958242428616,23.2697893329148,17.5435341663398,24.1842760395269,24.4484283674773,13.7443795306569,15.6344921913592,24.2187130040385,14.672098627094,17.8443940312682,13.6053309691839,26.2071628229856,19.4870251998446,23.2243813978342,21.7229249008738,14.9024491784827,17.4422713227112,15.265117255978,20.8763006059999,19.1273728157967,16.9712307695938,16.8916979890606,17.1639886001879,18.6504065662764,14.5400186036527,16.3660920636227,13.5301264833122,12.3098542357226,14.6333638102567,19.4007555398172,13.0870169926367,16.3913735845024,17.3494378359899,23.755325904068,15.7215688410453,25.3546051735818,21.1082176860996,16.2004109353367,14.9732566935279,17.0263157385564,15.4949770777442,15.4040190679163,18.307770432928,22.1128033147821,14.5952259303986,21.3752824739393,13.3732176711483,19.9268057611695
"HFHS57.3",20.7631814839153,25.0940930807134,14.8504892454972,18.4089813939596,15.1871942242528,16.1220176120628,18.566605291437,20.7422045173836,14.8961018935529,17.6872780446458,16.724691768059,22.1754462619682,20.6637253755741,20.9678131881806,25.165670110377,17.2744420951289,25.2885215607444,18.6923307786494,20.6495995609331,14.1495040487464,16.8804265591939,16.2382072785317,22.5988989995759,16.3667516983143,20.991209439715,11.6819038611329,17.426004687761,17.1507632950577,23.1551903731957,20.0366327504631,17.48183236917,15.4649067540964,14.2335237902051,23.1697360015678,17.2387839775152,24.1005546725392,24.339942420846,13.6492941103702,15.4890093682774,23.1890160493516,14.8241283772255,15.7367463509598,13.0828166368857,25.7836586934538,19.8846947915119,23.4559000690658,21.5039895372621,16.2654998819135,17.0907901030855,14.7990375449686,20.5656728191608,18.6602964375591,16.8497336747587,16.5085114542433,17.0015726002715,18.361381468635,13.7428893236459,16.026903054181,13.2438251898455,12.6306376853892,14.4638045469392,19.210439996951,12.9907277657595,15.9366737614919,17.0890131737883,23.7561150046999,11.9044107371762,25.659949834854,21.6874802991832,16.3624675685821,14.7757361591599,17.087009422709,15.2260958505957,16.38926724807,18.4004482087568,22.0287074026757,14.6282735426083,20.7983373031132,13.5611051103029,18.9682998902346
"HFHS66.1",20.2696926648495,24.8765275721899,14.3813508806088,17.8310670775263,15.6492647040771,14.8940814170164,18.4655539472519,20.1725700628893,15.3441258170289,17.9522297800848,17.8329216463902,22.1599490415955,19.1001407159497,21.0843821277309,24.6179784606707,16.9027014802056,24.889334462148,17.4756361064778,20.9979446679924,13.9584499869656,16.8158977692048,19.2856910737737,22.20440138993,15.7527283357484,20.8949536215083,12.0681469958173,17.0265759395839,16.9843431191052,23.0479166178484,19.3367969842469,17.8362440080344,15.8603958392917,13.8886270781033,23.0091751072247,17.3989291085123,23.2411401242614,23.9399213648593,13.4548255552181,15.9445619927851,24.1413513809939,14.4466489480461,15.3207000396049,12.9494783058653,26.0935679469052,18.9667290969775,22.9282631023343,21.7094581622332,16.8794945531894,16.5035145778931,15.2843761686186,20.2116055292051,18.940541049959,15.8200562266489,15.5500140733643,16.7695087432898,18.7347494196192,14.139527503097,15.5003056015971,13.8496234114203,12.5486731731388,13.6965223201182,18.3663182976673,13.1656001688141,15.5320757089683,17.1339390541359,23.5643075703113,13.0746338227252,25.3995378394178,22.9618828686181,16.1488232821792,15.1429308546984,16.8820463878959,14.3972734519581,15.7894320615455,18.0674880045533,21.8749557283965,13.9110851361954,21.1169158239006,13.394695616853,20.1950989019438
"HFHS66.2",20.7527289496304,25.4274085344058,14.8423007628588,18.6147099625428,15.3373366255674,16.5873535366563,18.450008230588,20.9879319355114,14.8312831290853,18.3950412246589,14.438443711704,22.1175230097513,21.1265002604756,20.9406760914804,24.8577409791803,17.5475727097317,25.4173937832139,19.9857106690259,20.8346944645119,14.1505160527187,16.6151484860171,18.847260839015,21.1767475605946,16.100102598514,21.1395853128915,12.4784737859589,17.7620606898894,17.3796216527476,23.6424047339857,20.2458334685768,17.6576547896786,15.6099364222916,14.1510987770493,23.826154667363,17.1394305069035,23.7009568839291,24.0340999049284,13.5829868415839,15.1032021137011,23.8339617277289,14.3479127367867,15.8842633606957,13.5036518208637,25.5230458125113,19.6565759044786,23.8548251283724,21.6262745939455,12.4551041933643,16.5758505242676,14.5629160062287,21.0782831579816,19.4642692340207,17.0663125828276,17.8040886613776,16.4423342738412,18.450510762389,13.8339187984238,16.0339552077146,11.9936831350624,11.8439909500938,13.9271774962241,19.4977277060468,12.2762535956886,16.6067648496765,15.5907006923994,23.2596375955109,12.8734177937094,25.3413080705585,23.2451230978205,16.365580856179,15.0230095337097,16.8372133562866,16.0040608779029,15.4637316661936,17.9630659015517,21.6393805543169,13.9076799749167,21.0803208801256,13.3835722954215,19.7040601772176
"HFHS66.3",20.8059645644052,24.9401676119541,14.8558822117404,18.3643255049904,15.0672277777851,16.846056523513,18.2524612823057,21.1399270695936,14.7514942711693,19.5403364895354,14.8972985059155,22.3826388145865,21.7825697428947,21.2549192535111,25.0884723104335,17.5042681076406,25.2163549357139,20.8735354720361,20.0818545072402,14.7325224714412,16.6492747332596,20.4932586980822,21.8359499979301,15.5250726336848,21.221429282815,13.294102145487,17.6231722967046,18.218758776669,23.8285049864354,20.3570089903729,17.6353852286848,16.2274293550347,14.3060262019888,23.8561976899987,17.4393273695341,24.4291527057424,24.4372218387803,13.7353048924202,15.4693823134894,23.2286981609093,14.0187687576525,16.19569197414,13.3549252738807,26.006917968574,19.4012603850099,23.6656018087662,21.4606487518667,13.2596141005448,16.8244366523094,15.0771833033312,22.4059432886412,20.7393519632566,17.5338905089911,18.1052421449208,17.0724914111284,18.9631965527396,13.4538549722766,16.9576983370438,13.2274147472463,12.5302694973891,14.2182364338152,19.2737432995392,12.5761757861052,17.1002511664132,16.3145617110025,23.7803864016943,12.7728497548228,25.2138030265005,23.3867408430033,15.9884421184124,15.6469104187761,15.732405964533,16.8937273280131,15.1642341284709,17.2920234598251,21.1340704197939,14.8768197470783,20.342457091592,13.7709328998306,19.0765987039384
"HS60.1",20.3184841807137,24.7020120277454,14.8309114234621,17.5945344917654,15.7749014871243,17.0380583022394,19.558567094341,20.4462309400225,15.6995542831673,19.3381687902193,13.7986020939828,22.1709230037915,21.4101778623895,21.3384603973854,25.605669666526,17.5522560927003,24.786232145223,19.6666161948214,21.3287371917259,13.9990568651327,16.8684866810984,17.8330409101124,20.318207140903,15.683519777612,21.3665362192786,12.7845603607071,17.6291236782086,17.7300335810058,22.9410763641241,19.6799685259813,17.2769445996402,17.0297517453254,14.2035510116796,23.0910255947589,17.427509912748,24.0502640109516,23.7268642205974,14.004995447804,15.4594731241502,23.9001868549113,14.7844273848052,16.1642728576408,13.6660015347079,26.0314580057425,18.8984703012484,22.9463438175048,22.7046917982203,13.413235603164,16.9462731008368,15.0831455352334,21.5129568603623,19.6291468213013,17.7624779127509,17.8891873143298,17.1066566459783,18.9953774846429,14.6363149407531,17.0764215041856,13.5813990737703,13.1593459705694,14.3638617051146,20.2459951493867,13.94841900389,17.4274953137732,17.2685854808142,24.1135041033859,12.4247227777524,25.6926130133538,22.4559138423579,16.5577019240861,15.4421287090769,17.2731623010036,16.0688042547283,15.5585071365887,18.5069840176679,22.6412858714824,14.5920699928735,21.5092687894146,13.9556606307575,20.360784022477
"HS60.2",19.447450398045,24.4233501408121,13.6498996777751,16.8477088715777,15.2336461160181,15.1954665676767,19.4964739032842,20.5983624801387,15.0778061410409,18.8055773945509,17.8043100958511,21.657978517412,19.0903547619465,20.9574957826184,24.909369950894,16.921201091462,24.4151927726085,17.2208783175703,20.9170848432467,14.131345117926,16.615087182727,17.8770763434529,21.6862283222939,15.7977195474756,21.3271635631109,10.7138359005809,16.939969863872,16.3071322428537,22.1055332458879,19.7464989062701,17.2191986459265,16.4265711989423,13.8837527742215,22.4777056387927,16.8979632351749,23.4866487702626,23.8944527997141,14.2410424892824,15.5275762491621,23.7658494277547,14.0633938099189,15.1108982366919,13.8442535680168,25.1106202162845,19.1679779566075,23.0475778454505,22.7547392632238,16.7141842884926,16.6976400867342,15.4406273406318,20.5215711827822,18.5546054346189,16.1470084788611,15.6745350531067,17.1458169784429,18.5045659456343,13.9791078064309,15.7252105735492,13.8107928027884,12.9067103632004,14.3501438688501,18.5494088269448,13.1250610519787,15.1033273835518,17.1709036692958,23.2211593473438,12.6889854489892,25.2839463173679,22.1072898406165,16.5116073507892,14.5845257943285,17.0756101631075,15.2009176249319,15.6762003168244,18.4934626323058,21.5646908303938,13.9729592501288,20.9411175315599,13.5674458415738,19.5067135431826
"HS63.1",19.4100014969046,25.0538495010495,13.2767568531958,16.6027958137614,15.8456142206463,16.1972162792362,19.0093622340475,21.2492096897581,15.8760459150719,18.8395843966097,13.6782893890222,22.2497136571575,21.4595768738269,21.5574029008753,25.5600721252963,17.8186665867097,25.212147547369,20.3616396393618,20.9307984251724,14.4263853472458,17.0132143355267,19.4366770803596,19.8249511766781,15.5064861674267,21.2027850443668,12.8472585312232,17.3444207439821,17.8550387690961,22.234940639777,20.3771039548929,16.8743052469133,17.549262411365,14.4497791885209,22.4096650817117,17.235199816588,23.9953686368561,24.5531680060762,14.4536787033682,15.4178284554479,23.568553671028,14.7047585612629,16.6297261112194,15.013709903821,26.1219518122654,18.8806763122347,23.6998124774856,22.1262973550122,13.2140829868416,17.6134459369401,15.7707434906946,22.1183766562322,20.239325571709,17.6052756491825,18.3843966733838,17.477321838296,18.8882622588006,14.9055266969218,16.4824561952779,13.1115722131746,12.7736792910933,14.6384381102206,20.5769126270105,13.4138174437065,16.7632154843484,16.3321607696888,24.1658027465669,13.0580029420822,25.9569765355962,24.4114764980896,15.6650740894457,16.072693330928,15.932812795661,16.7999005045936,15.0558356307404,17.7119990090173,21.942720080455,13.8580752653277,21.0647111146266,14.0902577231644,20.084985888002
"HS63.2",20.5695958537298,24.8148146177617,14.8265921420493,18.3088883922405,15.3158203799933,15.8385949510897,18.5653660064185,20.6507342827932,15.2235548330318,17.6812967280773,16.9814657852597,22.0325533089473,20.4058571430123,20.6554221803773,24.915453050012,16.8721308502016,24.930775593468,18.5690423924487,20.8280270000488,13.9379054242126,16.8819724011079,15.3285924871271,22.9394913082532,16.2139629233924,21.3466540057118,11.271743694274,17.4334058609885,17.0942218995899,23.1498893458302,19.690977568218,17.4812243672693,15.4941319249513,13.8071768527669,23.2476544145886,17.1571867927071,23.8043498506015,24.1474887534902,13.9602414985161,15.9594068593982,23.3361399759781,13.6743807692261,15.5195001986474,12.8182085848709,25.5103512312588,18.682165907925,22.9930053005668,21.8182932350015,16.2335073664771,16.7312811442814,14.3338714698993,21.2030083082197,19.2536404374922,16.858245676531,17.3582900607904,16.7232758151258,18.5239743619478,13.9552060424402,16.0923312456153,13.5957087811279,13.0096951161529,14.4437078426845,19.0701446254004,13.0658246252687,16.2438505169509,16.6968359010919,23.8207856710287,12.5910148452167,25.6374277646011,21.3884745196828,16.0194463719206,14.9601210920722,16.285732635399,15.2516332936182,16.5344848898626,18.2672456448823,21.9870715288137,14.1629375323443,20.9371265877051,14.140533603026,19.2768105778083
"HS63.3",20.9237595047806,25.1961494418466,15.115895011411,18.4594675882344,16.9390987473391,17.7397154820758,20.0350052318835,21.0525352472375,17.1149513983883,21.6082801724792,14.9297907574958,22.313117062008,21.50529519801,21.7077866424247,25.31100133708,19.9454751930199,25.3479294225212,19.8708324918755,22.1327272258399,17.9011913023092,18.6587778593306,21.0269924302672,21.144100192934,17.4270068640074,20.7712914254806,11.9595843427967,17.3237954487902,18.6189582205879,22.7593407115274,20.2933555872669,17.0266356821553,17.5930051133205,13.736009700637,23.0445313019723,16.4714004172081,24.3141053016994,24.2696429574013,14.0644145408437,15.5491882984348,25.0525138095477,14.0446058412741,17.0085467661025,16.2569962080834,25.8450969708628,19.5259482041206,23.7003870558547,22.9716931303133,15.8575682728655,17.5890309416707,15.6228729788506,21.4718843305183,19.7430674590938,17.8532153130091,17.4375847375339,17.1035126160044,19.6532830361966,16.0049803267938,16.3522845790452,12.9531368141778,12.4929521310819,15.063741300948,20.4698601500327,12.9736204430854,17.2441985588571,16.8133773111951,23.9913377003443,12.022565807324,25.7253355568149,21.6272709341924,17.7945136332875,15.4061850916664,15.1164364436372,15.5968392833659,15.8227319306665,21.4613665186937,22.4106902219018,16.745228109801,22.2787536375695,14.359825698622,20.8808526058856
"HS64.1",19.8934758121684,24.2734246752714,14.3850037889817,17.3567834455822,16.1335681638628,16.499890120338,18.7636410068472,20.7806022691226,16.0671450346021,19.4580771569073,13.339737829326,22.2590352573917,21.0702442364168,21.5787159932629,25.1960648919377,17.6905507563108,24.4824320163156,19.062402523735,21.3692291154951,14.4831215676673,17.161978400947,21.5277786724675,19.000406936427,16.0910814595553,21.5892787134126,12.5930276476246,17.4661873430028,18.0563555741689,22.5169420758299,19.8836413536826,17.408673347354,17.020819102892,14.4325617417253,22.7719935916722,17.1093535616847,24.0317568998773,24.406456264241,14.3828185476848,15.3568524562644,24.3017497839072,14.6499258457734,16.5405439126974,14.6015135604247,26.078956348205,19.4084293646198,23.2783888956301,21.8723385572602,13.2535030640577,16.5526480685583,16.1990563613015,21.4303354823145,19.3338569699452,18.0518642850902,18.088194439578,16.8614866397513,18.792038966172,14.9075796064868,16.5798243678474,12.8483955508426,12.4282366121019,14.6031406850023,20.4592791655524,13.5185366563691,16.8867529910408,16.7145152993292,23.4989972340827,12.3463892669888,25.6585325147535,25.0676533792739,16.1725513309989,15.7900663063248,16.7024335705606,15.8705602447363,14.1023465527918,19.2879903262236,22.3426785872898,15.7097183383374,21.5356101543077,13.5802712353393,21.1415910639004
"HS64.2",19.3018349316299,25.1000170891379,13.8474982166669,16.3757664597917,15.6866004084095,16.8088833378973,18.6292849686248,21.9123866900502,15.8066027752152,18.1307420197219,13.4512921970799,22.4074518420756,21.8551793533015,21.4847310275408,24.9483771471543,18.0563745939538,25.1324782531811,21.0630300673014,20.6855905679481,14.2087554939747,16.9549513597187,20.0873601471374,19.8049386138613,14.9275810573575,20.8804829763888,13.431365392926,17.747432398048,18.5677774977618,23.731241458778,20.9758808590773,18.3420975532087,17.2288233458394,14.4564731843766,23.8049742266257,17.4875283337348,24.5151230013793,24.3761505621966,13.1625724347213,14.9398280994142,24.3216820077965,14.6512369327612,15.8271362805691,14.2070674114551,26.0295804069008,19.4763857032494,24.1936876352182,21.6159053178141,13.725034531526,17.2058792580844,16.1411792515179,21.8132504753809,19.7485913584197,17.7296398268958,18.4582763121497,16.5955930952768,17.664621447665,14.6554879909092,16.8565269728242,12.0066693032392,12.3140295786961,14.7196391624927,19.6405401207101,13.4152288171338,17.4227315301368,17.2515933669344,23.4776037318188,12.1832555460376,24.8656916247103,24.2543800833152,16.4117665651529,15.6219240031427,14.7953710829235,16.6336283448133,14.6603694715718,16.9316723220163,21.930496820954,14.4307276542092,20.7840190044367,13.9483144966868,20.6471124707242
"HS64.3",19.8193715347649,24.4619557438034,14.1028830236642,17.6489136096171,15.1994345994049,16.905470852303,17.7562715480597,20.9697749324879,15.2665073024937,18.2500063335417,19.4746344498083,22.1775742625695,20.254181179339,21.0561903495955,24.8311126059333,17.5491256465083,24.4749818046851,17.492292064963,20.1582404912592,14.0478038137913,16.3649942473176,19.4813147613552,22.9404401373401,15.0609457091314,21.302592245965,13.5319076530175,17.6723988430967,17.1407384399168,23.5749526813237,20.2295371659451,17.5101510346606,16.1546703290144,13.9866821247556,23.725585831923,17.4370181724014,23.4971009356476,23.8868716063651,14.2439216151701,15.9532708042143,24.0342542638074,13.4976254252226,15.0316667694709,13.7387885141203,25.8994218169059,19.6386623386867,23.8368829588033,21.0322026253463,17.8358395012325,17.2060879862787,15.8977264475178,20.6070362713559,18.9561616911322,16.554993939533,17.1491739448176,17.0533404719791,18.9765267756478,14.2488898121806,16.7146983788603,13.3720768734304,12.5291865494872,13.9154955089008,18.8111072618575,13.4284291202409,16.421872019179,16.2878019958403,23.0846980706335,13.0076951587977,25.395158805894,22.5127283897673,16.2062734679564,15.0484139905229,16.9089663204862,15.0180548616952,15.6619216163624,17.9637248104927,21.5353281294021,14.2228224728887,20.2202880583525,13.5205599195655,19.8780422423006
